series_id,name,frequency,productid,activityid,iso,unit,data,country,lat,long,iso_2,label,lastValue,firstValue
INTL.47-34-GLP-TBTUUSDPP.A,"Energy consumption per GDP, Guadeloupe, Annual",A,47,34,GLP,TBTUUSDPP,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 5.36}, {'date': 599616000000, 'value': 5.28}, {'date': 631152000000, 'value': 6.33}, {'date': 662688000000, 'value': 6.21}, {'date': 694224000000, 'value': 5.78}, {'date': 725846400000, 'value': 3.899999999999999}, {'date': 757382400000, 'value': 3.93}, {'date': 788918400000, 'value': 3.98}, {'date': 820454400000, 'value': 3.77}, {'date': 852076800000, 'value': 3.72}, {'date': 883612800000, 'value': 3.6}, {'date': 915148800000, 'value': 3.419999999999999}, {'date': 946684800000, 'value': 3.87}, {'date': 978307200000, 'value': 3.879999999999999}, {'date': 1009843200000, 'value': 3.95}, {'date': 1041379200000, 'value': 3.899999999999999}, {'date': 1072915200000, 'value': 3.799999999999999}, {'date': 1104537600000, 'value': 3.6}, {'date': 1136073600000, 'value': 3.64}, {'date': 1167609600000, 'value': 3.689999999999999}, {'date': 1199145600000, 'value': 3.399999999999999}, {'date': 1230768000000, 'value': 3.54}, {'date': 1262304000000, 'value': 3.58}, {'date': 1293840000000, 'value': 3.799999999999999}, {'date': 1325376000000, 'value': 2.87}, {'date': 1356998400000, 'value': 2.819999999999999}, {'date': 1388534400000, 'value': 2.74}, {'date': 1420070400000, 'value': 3.029999999999999}, {'date': 1451606400000, 'value': 2.85}, {'date': 1483228800000, 'value': 2.669999999999999}]",Guadeloupe, , ,GP,Energy consumption per GDP,2.669999999999999,0.0
INTL.47-34-WSM-TBTUUSDPP.A,"Energy consumption per GDP, Samoa, Annual",A,47,34,WSM,TBTUUSDPP,"[{'date': 315532800000, 'value': 2.859999999999999}, {'date': 347155200000, 'value': 3.14}, {'date': 378691200000, 'value': 3.71}, {'date': 410227200000, 'value': 3.7}, {'date': 441763200000, 'value': 4.559999999999999}, {'date': 473385600000, 'value': 3.529999999999999}, {'date': 504921600000, 'value': 3.049999999999999}, {'date': 536457600000, 'value': 2.99}, {'date': 567993600000, 'value': 2.91}, {'date': 599616000000, 'value': 3.48}, {'date': 631152000000, 'value': 3.71}, {'date': 662688000000, 'value': 3.81}, {'date': 694224000000, 'value': 3.41}, {'date': 725846400000, 'value': 3.68}, {'date': 757382400000, 'value': 3.46}, {'date': 788918400000, 'value': 3.27}, {'date': 820454400000, 'value': 3.109999999999999}, {'date': 852076800000, 'value': 3.12}, {'date': 883612800000, 'value': 3.16}, {'date': 915148800000, 'value': 3.25}, {'date': 946684800000, 'value': 3.74}, {'date': 978307200000, 'value': 3.79}, {'date': 1009843200000, 'value': 3.799999999999999}, {'date': 1041379200000, 'value': 3.609999999999999}, {'date': 1072915200000, 'value': 3.46}, {'date': 1104537600000, 'value': 3.33}, {'date': 1136073600000, 'value': 3.399999999999999}, {'date': 1167609600000, 'value': 3.549999999999999}, {'date': 1199145600000, 'value': 3.509999999999999}, {'date': 1230768000000, 'value': 3.87}, {'date': 1262304000000, 'value': 3.98}, {'date': 1293840000000, 'value': 3.91}, {'date': 1325376000000, 'value': 3.72}, {'date': 1356998400000, 'value': 3.759999999999999}, {'date': 1388534400000, 'value': 3.759999999999999}, {'date': 1420070400000, 'value': 5.019999999999999}, {'date': 1451606400000, 'value': 4.299999999999999}, {'date': 1483228800000, 'value': 4.96}]",Samoa,-13.754705192114367,-172.16175453013528,WS,Energy consumption per GDP,4.96,2.859999999999999
INTL.47-34-YEM-TBTUUSDPP.A,"Energy consumption per GDP, Yemen, Annual",A,47,34,YEM,TBTUUSDPP,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 3.62}, {'date': 662688000000, 'value': 3.74}, {'date': 694224000000, 'value': 3.73}, {'date': 725846400000, 'value': 2.96}, {'date': 757382400000, 'value': 2.74}, {'date': 788918400000, 'value': 2.6}, {'date': 820454400000, 'value': 2.169999999999999}, {'date': 852076800000, 'value': 2.129999999999999}, {'date': 883612800000, 'value': 2.2}, {'date': 915148800000, 'value': 1.58}, {'date': 946684800000, 'value': 2.37}, {'date': 978307200000, 'value': 2.41}, {'date': 1009843200000, 'value': 2.319999999999999}, {'date': 1041379200000, 'value': 2.509999999999999}, {'date': 1072915200000, 'value': 2.529999999999999}, {'date': 1104537600000, 'value': 2.54}, {'date': 1136073600000, 'value': 2.419999999999999}, {'date': 1167609600000, 'value': 2.49}, {'date': 1199145600000, 'value': 2.509999999999999}, {'date': 1230768000000, 'value': 2.669999999999999}, {'date': 1262304000000, 'value': 2.509999999999999}, {'date': 1293840000000, 'value': 2.48}, {'date': 1325376000000, 'value': 2.109999999999999}, {'date': 1356998400000, 'value': 2.87}, {'date': 1388534400000, 'value': 3.029999999999999}, {'date': 1420070400000, 'value': 2.339999999999999}, {'date': 1451606400000, 'value': 2.21}, {'date': 1483228800000, 'value': 2.29}]",Yemen,15.905249241644857,47.59060085692215,YE,Energy consumption per GDP,2.29,0.0
INTL.47-34-YUG-TBTUUSDPP.A,"Energy consumption per GDP, Former Yugoslavia, Annual",A,47,34,YUG,TBTUUSDPP,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': '--'}, {'date': 725846400000, 'value': '--'}, {'date': 757382400000, 'value': '--'}, {'date': 788918400000, 'value': '--'}, {'date': 820454400000, 'value': '--'}, {'date': 852076800000, 'value': '--'}, {'date': 883612800000, 'value': '--'}, {'date': 915148800000, 'value': '--'}, {'date': 946684800000, 'value': '--'}, {'date': 978307200000, 'value': '--'}, {'date': 1009843200000, 'value': '--'}, {'date': 1041379200000, 'value': '--'}, {'date': 1072915200000, 'value': '--'}, {'date': 1104537600000, 'value': '--'}, {'date': 1136073600000, 'value': '--'}, {'date': 1167609600000, 'value': '--'}, {'date': 1199145600000, 'value': '--'}, {'date': 1230768000000, 'value': '--'}, {'date': 1262304000000, 'value': '--'}, {'date': 1293840000000, 'value': '--'}, {'date': 1325376000000, 'value': '--'}, {'date': 1356998400000, 'value': '--'}, {'date': 1388534400000, 'value': '--'}, {'date': 1420070400000, 'value': '--'}, {'date': 1451606400000, 'value': '--'}, {'date': 1483228800000, 'value': '--'}]",0,0,0,0,Energy consumption per GDP,0.0,0.0
INTL.47-34-ZAF-TBTUUSDPP.A,"Energy consumption per GDP, South Africa, Annual",A,47,34,ZAF,TBTUUSDPP,"[{'date': 315532800000, 'value': 7.9}, {'date': 347155200000, 'value': 8.1}, {'date': 378691200000, 'value': 8.7}, {'date': 410227200000, 'value': 9.13}, {'date': 441763200000, 'value': 9.38}, {'date': 473385600000, 'value': 9.669999999999998}, {'date': 504921600000, 'value': 9.81}, {'date': 536457600000, 'value': 9.96}, {'date': 567993600000, 'value': 9.77}, {'date': 599616000000, 'value': 9.58}, {'date': 631152000000, 'value': 9.89}, {'date': 662688000000, 'value': 9.99}, {'date': 694224000000, 'value': 10.25}, {'date': 725846400000, 'value': 10.26}, {'date': 757382400000, 'value': 10.19}, {'date': 788918400000, 'value': 10.44}, {'date': 820454400000, 'value': 10.36}, {'date': 852076800000, 'value': 10.47}, {'date': 883612800000, 'value': 10.64}, {'date': 915148800000, 'value': 10.11}, {'date': 946684800000, 'value': 9.96}, {'date': 978307200000, 'value': 9.62}, {'date': 1009843200000, 'value': 9.64}, {'date': 1041379200000, 'value': 9.82}, {'date': 1072915200000, 'value': 9.56}, {'date': 1104537600000, 'value': 9.26}, {'date': 1136073600000, 'value': 8.89}, {'date': 1167609600000, 'value': 8.91}, {'date': 1199145600000, 'value': 8.74}, {'date': 1230768000000, 'value': 8.72}, {'date': 1262304000000, 'value': 8.64}, {'date': 1293840000000, 'value': 8.25}, {'date': 1325376000000, 'value': 8.18}, {'date': 1356998400000, 'value': 8.03}, {'date': 1388534400000, 'value': 7.809999999999999}, {'date': 1420070400000, 'value': 7.71}, {'date': 1451606400000, 'value': 7.679999999999999}, {'date': 1483228800000, 'value': 7.639999999999999}]",South Africa,-29.001024687007945,25.087310261994123,ZA,Energy consumption per GDP,7.639999999999999,7.9
INTL.47-34-ZMB-TBTUUSDPP.A,"Energy consumption per GDP, Zambia, Annual",A,47,34,ZMB,TBTUUSDPP,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 6.049999999999999}, {'date': 599616000000, 'value': 5.15}, {'date': 631152000000, 'value': 5.5}, {'date': 662688000000, 'value': 5.389999999999999}, {'date': 694224000000, 'value': 5.629999999999999}, {'date': 725846400000, 'value': 5.04}, {'date': 757382400000, 'value': 5.49}, {'date': 788918400000, 'value': 5.12}, {'date': 820454400000, 'value': 4.589999999999999}, {'date': 852076800000, 'value': 4.78}, {'date': 883612800000, 'value': 4.7}, {'date': 915148800000, 'value': 4.36}, {'date': 946684800000, 'value': 4.21}, {'date': 978307200000, 'value': 4.19}, {'date': 1009843200000, 'value': 4.139999999999999}, {'date': 1041379200000, 'value': 4.009999999999999}, {'date': 1072915200000, 'value': 3.859999999999999}, {'date': 1104537600000, 'value': 3.79}, {'date': 1136073600000, 'value': 3.629999999999999}, {'date': 1167609600000, 'value': 3.169999999999999}, {'date': 1199145600000, 'value': 3.04}, {'date': 1230768000000, 'value': 2.83}, {'date': 1262304000000, 'value': 2.689999999999999}, {'date': 1293840000000, 'value': 2.85}, {'date': 1325376000000, 'value': 2.85}, {'date': 1356998400000, 'value': 2.879999999999999}, {'date': 1388534400000, 'value': 2.95}, {'date': 1420070400000, 'value': 2.77}, {'date': 1451606400000, 'value': 2.46}, {'date': 1483228800000, 'value': 2.669999999999999}]",Zambia,-13.460131073113656,27.77430262170805,ZM,Energy consumption per GDP,2.669999999999999,0.0
INTL.47-34-ZWE-TBTUUSDPP.A,"Energy consumption per GDP, Zimbabwe, Annual",A,47,34,ZWE,TBTUUSDPP,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 11.19}, {'date': 599616000000, 'value': 11.52}, {'date': 631152000000, 'value': 11.38}, {'date': 662688000000, 'value': 11.03}, {'date': 694224000000, 'value': 10.91}, {'date': 725846400000, 'value': 10.31}, {'date': 757382400000, 'value': 9.33}, {'date': 788918400000, 'value': 9.23}, {'date': 820454400000, 'value': 8.64}, {'date': 852076800000, 'value': 8.4}, {'date': 883612800000, 'value': 8.43}, {'date': 915148800000, 'value': 10.07}, {'date': 946684800000, 'value': 10.29}, {'date': 978307200000, 'value': 9.74}, {'date': 1009843200000, 'value': 10.3}, {'date': 1041379200000, 'value': 10.81}, {'date': 1072915200000, 'value': 10.39}, {'date': 1104537600000, 'value': 11.2}, {'date': 1136073600000, 'value': 11.65}, {'date': 1167609600000, 'value': 11.83}, {'date': 1199145600000, 'value': 10.35}, {'date': 1230768000000, 'value': 6.23}, {'date': 1262304000000, 'value': 6.179999999999999}, {'date': 1293840000000, 'value': 5.839999999999999}, {'date': 1325376000000, 'value': 5.509999999999999}, {'date': 1356998400000, 'value': 5.309999999999999}, {'date': 1388534400000, 'value': 5.12}, {'date': 1420070400000, 'value': 5.059999999999999}, {'date': 1451606400000, 'value': 4.32}, {'date': 1483228800000, 'value': 4.179999999999999}]",Zimbabwe,-19.002760641795444,29.851646211338675,ZW,Energy consumption per GDP,4.179999999999999,0.0
INTL.47-33-LBY-MBTUPP.A,"Energy consumption per capita, Libya, Annual",A,47,33,LBY,MBTUPP,"[{'date': 315532800000, 'value': 124.79}, {'date': 347155200000, 'value': 107.47}, {'date': 378691200000, 'value': 102.25}, {'date': 410227200000, 'value': 106}, {'date': 441763200000, 'value': 102.4}, {'date': 473385600000, 'value': 108.93}, {'date': 504921600000, 'value': 110.49}, {'date': 536457600000, 'value': 110.43}, {'date': 567993600000, 'value': 110.1}, {'date': 599616000000, 'value': 111.06}, {'date': 631152000000, 'value': 114.51}, {'date': 662688000000, 'value': 116.71}, {'date': 694224000000, 'value': 106.42}, {'date': 725846400000, 'value': 107.83}, {'date': 757382400000, 'value': 109.19}, {'date': 788918400000, 'value': 111.85}, {'date': 820454400000, 'value': 116.16}, {'date': 852076800000, 'value': 120.36}, {'date': 883612800000, 'value': 114.08}, {'date': 915148800000, 'value': 101.44}, {'date': 946684800000, 'value': 135.61}, {'date': 978307200000, 'value': 134.56}, {'date': 1009843200000, 'value': 136.51}, {'date': 1041379200000, 'value': 132.35}, {'date': 1072915200000, 'value': 133.46}, {'date': 1104537600000, 'value': 135.92}, {'date': 1136073600000, 'value': 122.76}, {'date': 1167609600000, 'value': 120.16}, {'date': 1199145600000, 'value': 123.02}, {'date': 1230768000000, 'value': 139.06}, {'date': 1262304000000, 'value': 145.14}, {'date': 1293840000000, 'value': 94.5}, {'date': 1325376000000, 'value': 117.03}, {'date': 1356998400000, 'value': 125.18}, {'date': 1388534400000, 'value': 121.45}, {'date': 1420070400000, 'value': 95.85}, {'date': 1451606400000, 'value': 92.71}, {'date': 1483228800000, 'value': 86.92}]",Libya,27.030368521789487,18.00959501015445,LY,Energy consumption per capita,86.92,124.79
INTL.47-33-LCA-MBTUPP.A,"Energy consumption per capita, Saint Lucia, Annual",A,47,33,LCA,MBTUPP,"[{'date': 315532800000, 'value': 13.56}, {'date': 347155200000, 'value': 10.01}, {'date': 378691200000, 'value': 13.17}, {'date': 410227200000, 'value': 11.38}, {'date': 441763200000, 'value': 11.25}, {'date': 473385600000, 'value': 14.2}, {'date': 504921600000, 'value': 14}, {'date': 536457600000, 'value': 14.99}, {'date': 567993600000, 'value': 18.77}, {'date': 599616000000, 'value': 18.39}, {'date': 631152000000, 'value': 18.1}, {'date': 662688000000, 'value': 17.84}, {'date': 694224000000, 'value': 17.66}, {'date': 725846400000, 'value': 17.42}, {'date': 757382400000, 'value': 20.33}, {'date': 788918400000, 'value': 20.08}, {'date': 820454400000, 'value': 19.87}, {'date': 852076800000, 'value': 19.55}, {'date': 883612800000, 'value': 19.28}, {'date': 915148800000, 'value': 19.03}, {'date': 946684800000, 'value': 31.89}, {'date': 978307200000, 'value': 34.27}, {'date': 1009843200000, 'value': 30.73}, {'date': 1041379200000, 'value': 33.76}, {'date': 1072915200000, 'value': 33.61}, {'date': 1104537600000, 'value': 34.34}, {'date': 1136073600000, 'value': 34.22}, {'date': 1167609600000, 'value': 34.91}, {'date': 1199145600000, 'value': 35.38}, {'date': 1230768000000, 'value': 34.06}, {'date': 1262304000000, 'value': 35.22}, {'date': 1293840000000, 'value': 35.45}, {'date': 1325376000000, 'value': 35.07}, {'date': 1356998400000, 'value': 34.81}, {'date': 1388534400000, 'value': 35}, {'date': 1420070400000, 'value': 35.06}, {'date': 1451606400000, 'value': 35.26}, {'date': 1483228800000, 'value': 35.92}]",Saint Lucia,13.90269999295572,-60.97053955524765,LC,Energy consumption per capita,35.92,13.56
INTL.47-33-LKA-MBTUPP.A,"Energy consumption per capita, Sri Lanka, Annual",A,47,33,LKA,MBTUPP,"[{'date': 315532800000, 'value': 5.879999999999999}, {'date': 347155200000, 'value': 5.839999999999999}, {'date': 378691200000, 'value': 5.919999999999999}, {'date': 410227200000, 'value': 5.719999999999999}, {'date': 441763200000, 'value': 6.62}, {'date': 473385600000, 'value': 5.91}, {'date': 504921600000, 'value': 5.75}, {'date': 536457600000, 'value': 6.019999999999999}, {'date': 567993600000, 'value': 5.87}, {'date': 599616000000, 'value': 5.61}, {'date': 631152000000, 'value': 6.139999999999999}, {'date': 662688000000, 'value': 5.96}, {'date': 694224000000, 'value': 6}, {'date': 725846400000, 'value': 7.009999999999999}, {'date': 757382400000, 'value': 7.58}, {'date': 788918400000, 'value': 7.96}, {'date': 820454400000, 'value': 8.04}, {'date': 852076800000, 'value': 8.79}, {'date': 883612800000, 'value': 9.05}, {'date': 915148800000, 'value': 9.56}, {'date': 946684800000, 'value': 10.54}, {'date': 978307200000, 'value': 10.21}, {'date': 1009843200000, 'value': 10.26}, {'date': 1041379200000, 'value': 10.54}, {'date': 1072915200000, 'value': 10.84}, {'date': 1104537600000, 'value': 11.31}, {'date': 1136073600000, 'value': 11.25}, {'date': 1167609600000, 'value': 11.36}, {'date': 1199145600000, 'value': 11.23}, {'date': 1230768000000, 'value': 10.61}, {'date': 1262304000000, 'value': 12}, {'date': 1293840000000, 'value': 13.28}, {'date': 1325376000000, 'value': 13.62}, {'date': 1356998400000, 'value': 13.76}, {'date': 1388534400000, 'value': 14.64}, {'date': 1420070400000, 'value': 16.37}, {'date': 1451606400000, 'value': 17.18}, {'date': 1483228800000, 'value': 18.11}]",Sri Lanka,7.615960537022073,80.70294893726974,LK,Energy consumption per capita,18.11,5.879999999999999
INTL.47-33-LSO-MBTUPP.A,"Energy consumption per capita, Lesotho, Annual",A,47,33,LSO,MBTUPP,"[{'date': 315532800000, 'value': 1.52}, {'date': 347155200000, 'value': 1.48}, {'date': 378691200000, 'value': 1.439999999999999}, {'date': 410227200000, 'value': 1.399999999999999}, {'date': 441763200000, 'value': 1.37}, {'date': 473385600000, 'value': 1.47}, {'date': 504921600000, 'value': 1.5}, {'date': 536457600000, 'value': 1.47}, {'date': 567993600000, 'value': 0.9699999999999991}, {'date': 599616000000, 'value': 1.409999999999999}, {'date': 631152000000, 'value': 1.76}, {'date': 662688000000, 'value': 1.75}, {'date': 694224000000, 'value': 1.78}, {'date': 725846400000, 'value': 1.8}, {'date': 757382400000, 'value': 1.96}, {'date': 788918400000, 'value': 1.9500000000000002}, {'date': 820454400000, 'value': 1.929999999999999}, {'date': 852076800000, 'value': 1.87}, {'date': 883612800000, 'value': 1.6}, {'date': 915148800000, 'value': 2.31}, {'date': 946684800000, 'value': 4.169999999999999}, {'date': 978307200000, 'value': 4.23}, {'date': 1009843200000, 'value': 4.379999999999999}, {'date': 1041379200000, 'value': 4.49}, {'date': 1072915200000, 'value': 4.48}, {'date': 1104537600000, 'value': 5.33}, {'date': 1136073600000, 'value': 5.66}, {'date': 1167609600000, 'value': 7.379999999999999}, {'date': 1199145600000, 'value': 6.19}, {'date': 1230768000000, 'value': 7.059999999999999}, {'date': 1262304000000, 'value': 7.53}, {'date': 1293840000000, 'value': 6.769999999999999}, {'date': 1325376000000, 'value': 7.07}, {'date': 1356998400000, 'value': 7.129999999999999}, {'date': 1388534400000, 'value': 7.259999999999999}, {'date': 1420070400000, 'value': 7.139999999999999}, {'date': 1451606400000, 'value': 7.419999999999999}, {'date': 1483228800000, 'value': 7.139999999999999}]",Lesotho,-29.579858781612252,28.228441937877935,LS,Energy consumption per capita,7.139999999999999,1.52
INTL.47-33-LTU-MBTUPP.A,"Energy consumption per capita, Lithuania, Annual",A,47,33,LTU,MBTUPP,"[{'date': 315532800000, 'value': '--'}, {'date': 347155200000, 'value': '--'}, {'date': 378691200000, 'value': '--'}, {'date': 410227200000, 'value': '--'}, {'date': 441763200000, 'value': '--'}, {'date': 473385600000, 'value': '--'}, {'date': 504921600000, 'value': '--'}, {'date': 536457600000, 'value': '--'}, {'date': 567993600000, 'value': '--'}, {'date': 599616000000, 'value': '--'}, {'date': 631152000000, 'value': '--'}, {'date': 662688000000, 'value': '--'}, {'date': 694224000000, 'value': 129.81}, {'date': 725846400000, 'value': 105.81}, {'date': 757382400000, 'value': 91.45}, {'date': 788918400000, 'value': 98.61}, {'date': 820454400000, 'value': 102.56}, {'date': 852076800000, 'value': 101.19}, {'date': 883612800000, 'value': 113.45}, {'date': 915148800000, 'value': 86.4}, {'date': 946684800000, 'value': 80.62}, {'date': 978307200000, 'value': 91.32}, {'date': 1009843200000, 'value': 99.32}, {'date': 1041379200000, 'value': 103.14}, {'date': 1072915200000, 'value': 105.45}, {'date': 1104537600000, 'value': 100.57}, {'date': 1136073600000, 'value': 98.45}, {'date': 1167609600000, 'value': 109.84}, {'date': 1199145600000, 'value': 114.98}, {'date': 1230768000000, 'value': 102.22}, {'date': 1262304000000, 'value': 86.89}, {'date': 1293840000000, 'value': 92.3}, {'date': 1325376000000, 'value': 93.05}, {'date': 1356998400000, 'value': 93.57}, {'date': 1388534400000, 'value': 88.22}, {'date': 1420070400000, 'value': 88.79}, {'date': 1451606400000, 'value': 92.46}, {'date': 1483228800000, 'value': 101.16}]",Lithuania,55.327029754705876,23.888503245142665,LT,Energy consumption per capita,101.16,0.0
INTL.47-34-GMB-TBTUUSDPP.A,"Energy consumption per GDP, Gambia, The, Annual",A,47,34,GMB,TBTUUSDPP,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 1.26}, {'date': 599616000000, 'value': 1.21}, {'date': 631152000000, 'value': 1.169999999999999}, {'date': 662688000000, 'value': 1.139999999999999}, {'date': 694224000000, 'value': 1.1}, {'date': 725846400000, 'value': 1.149999999999999}, {'date': 757382400000, 'value': 1.32}, {'date': 788918400000, 'value': 1.21}, {'date': 820454400000, 'value': 1.169999999999999}, {'date': 852076800000, 'value': 1.159999999999999}, {'date': 883612800000, 'value': 1.189999999999999}, {'date': 915148800000, 'value': 1.12}, {'date': 946684800000, 'value': 1.379999999999999}, {'date': 978307200000, 'value': 1.419999999999999}, {'date': 1009843200000, 'value': 1.409999999999999}, {'date': 1041379200000, 'value': 1.379999999999999}, {'date': 1072915200000, 'value': 1.33}, {'date': 1104537600000, 'value': 1.36}, {'date': 1136073600000, 'value': 1.46}, {'date': 1167609600000, 'value': 1.46}, {'date': 1199145600000, 'value': 1.439999999999999}, {'date': 1230768000000, 'value': 1.45}, {'date': 1262304000000, 'value': 1.48}, {'date': 1293840000000, 'value': 1.629999999999999}, {'date': 1325376000000, 'value': 1.5}, {'date': 1356998400000, 'value': 1.429999999999999}, {'date': 1388534400000, 'value': 1.59}, {'date': 1420070400000, 'value': 1.54}, {'date': 1451606400000, 'value': 1.55}, {'date': 1483228800000, 'value': 1.409999999999999}]",Gambia,13.449612710242272,-15.398421792057704,GM,Energy consumption per GDP,1.409999999999999,0.0
INTL.47-34-GNB-TBTUUSDPP.A,"Energy consumption per GDP, Guinea-Bissau, Annual",A,47,34,GNB,TBTUUSDPP,"[{'date': 315532800000, 'value': 1.169999999999999}, {'date': 347155200000, 'value': 0.9899999999999991}, {'date': 378691200000, 'value': 0.9499999999999991}, {'date': 410227200000, 'value': 0.9799999999999991}, {'date': 441763200000, 'value': 1.2}, {'date': 473385600000, 'value': 1.29}, {'date': 504921600000, 'value': 1.12}, {'date': 536457600000, 'value': 1.879999999999999}, {'date': 567993600000, 'value': 2.069999999999999}, {'date': 599616000000, 'value': 1.97}, {'date': 631152000000, 'value': 2.27}, {'date': 662688000000, 'value': 2.16}, {'date': 694224000000, 'value': 2.27}, {'date': 725846400000, 'value': 2.439999999999999}, {'date': 757382400000, 'value': 2.359999999999999}, {'date': 788918400000, 'value': 2.259999999999999}, {'date': 820454400000, 'value': 1.939999999999999}, {'date': 852076800000, 'value': 1.899999999999999}, {'date': 883612800000, 'value': 2.649999999999999}, {'date': 915148800000, 'value': 2.62}, {'date': 946684800000, 'value': 1.879999999999999}, {'date': 978307200000, 'value': 1.87}, {'date': 1009843200000, 'value': 1.929999999999999}, {'date': 1041379200000, 'value': 2.24}, {'date': 1072915200000, 'value': 2.25}, {'date': 1104537600000, 'value': 2.189999999999999}, {'date': 1136073600000, 'value': 2.189999999999999}, {'date': 1167609600000, 'value': 2.25}, {'date': 1199145600000, 'value': 2.12}, {'date': 1230768000000, 'value': 2.129999999999999}, {'date': 1262304000000, 'value': 2.089999999999999}, {'date': 1293840000000, 'value': 1.96}, {'date': 1325376000000, 'value': 2.029999999999999}, {'date': 1356998400000, 'value': 2.009999999999999}, {'date': 1388534400000, 'value': 2.1}, {'date': 1420070400000, 'value': 2.04}, {'date': 1451606400000, 'value': 2}, {'date': 1483228800000, 'value': 1.37}]",Guinea-Bissau,12.027649569113242,-14.97678698339689,GW,Energy consumption per GDP,1.37,1.169999999999999
INTL.47-34-GNQ-TBTUUSDPP.A,"Energy consumption per GDP, Equatorial Guinea, Annual",A,47,34,GNQ,TBTUUSDPP,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 2.35}, {'date': 599616000000, 'value': 3.75}, {'date': 631152000000, 'value': 3.81}, {'date': 662688000000, 'value': 3.85}, {'date': 694224000000, 'value': 2.87}, {'date': 725846400000, 'value': 2.569999999999999}, {'date': 757382400000, 'value': 2.21}, {'date': 788918400000, 'value': 1.879999999999999}, {'date': 820454400000, 'value': 1.129999999999999}, {'date': 852076800000, 'value': 0.51}, {'date': 883612800000, 'value': 0.5699999999999991}, {'date': 915148800000, 'value': 0.45}, {'date': 946684800000, 'value': 0.7399999999999991}, {'date': 978307200000, 'value': 0.52}, {'date': 1009843200000, 'value': 3.859999999999999}, {'date': 1041379200000, 'value': 3.549999999999999}, {'date': 1072915200000, 'value': 0.5699999999999991}, {'date': 1104537600000, 'value': 2.29}, {'date': 1136073600000, 'value': 2.149999999999999}, {'date': 1167609600000, 'value': 2.1}, {'date': 1199145600000, 'value': 1.79}, {'date': 1230768000000, 'value': 1.82}, {'date': 1262304000000, 'value': 2.02}, {'date': 1293840000000, 'value': 1.939999999999999}, {'date': 1325376000000, 'value': 1.76}, {'date': 1356998400000, 'value': 1.77}, {'date': 1388534400000, 'value': 1.7000000000000002}, {'date': 1420070400000, 'value': 1.679999999999999}, {'date': 1451606400000, 'value': 1.879999999999999}, {'date': 1483228800000, 'value': 2}]",Equatorial Guinea,1.70724134410326,10.333378379003904,GQ,Energy consumption per GDP,2.0,0.0
