series_id,name,frequency,productid,activityid,iso,unit,data,label,country,lastValue,firstValue,lat,long,iso_2,dependence,pop,GDP,TBtuUSD,MBtuPP,FF_dependence
INTL.4411-2-CRI-QBTU.A,"Total energy consumption from coal, Costa Rica, Annual",A,4411,2,CRI,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': '(s)'}, {'date': 788918400000, 'value': '(s)'}, {'date': 820454400000, 'value': '(s)'}, {'date': 852076800000, 'value': '(s)'}, {'date': 883612800000, 'value': '(s)'}, {'date': 915148800000, 'value': '(s)'}, {'date': 946684800000, 'value': '(s)'}, {'date': 978307200000, 'value': '(s)'}, {'date': 1009843200000, 'value': '(s)'}, {'date': 1041379200000, 'value': '(s)'}, {'date': 1072915200000, 'value': '(s)'}, {'date': 1104537600000, 'value': '(s)'}, {'date': 1136073600000, 'value': '(s)'}, {'date': 1167609600000, 'value': '(s)'}, {'date': 1199145600000, 'value': '(s)'}, {'date': 1230768000000, 'value': '(s)'}, {'date': 1262304000000, 'value': '(s)'}, {'date': 1293840000000, 'value': '(s)'}, {'date': 1325376000000, 'value': '(s)'}, {'date': 1356998400000, 'value': '(s)'}, {'date': 1388534400000, 'value': '(s)'}, {'date': 1420070400000, 'value': '(s)'}, {'date': 1451606400000, 'value': '(s)'}, {'date': 1483228800000, 'value': '(s)'}]",Coal,Costa Rica,0.0,0.0,9.97332729645091,-84.19329264895983,CR,0.0,4950,81.9,0.0,0.0,1.0
INTL.4411-2-CUB-QBTU.A,"Total energy consumption from coal, Cuba, Annual",A,4411,2,CUB,QBTU,"[{'date': 315532800000, 'value': 0.002}, {'date': 347155200000, 'value': 0.002}, {'date': 378691200000, 'value': 0.003}, {'date': 410227200000, 'value': 0.002}, {'date': 441763200000, 'value': 0.003}, {'date': 473385600000, 'value': 0.003}, {'date': 504921600000, 'value': 0.003}, {'date': 536457600000, 'value': 0.002}, {'date': 567993600000, 'value': 0.002}, {'date': 599616000000, 'value': 0.001}, {'date': 631152000000, 'value': 0.004}, {'date': 662688000000, 'value': 0.003}, {'date': 694224000000, 'value': 0.001}, {'date': 725846400000, 'value': 0.002}, {'date': 757382400000, 'value': 0.002}, {'date': 788918400000, 'value': 0.002}, {'date': 820454400000, 'value': '(s)'}, {'date': 852076800000, 'value': '(s)'}, {'date': 883612800000, 'value': '(s)'}, {'date': 915148800000, 'value': 0.001}, {'date': 946684800000, 'value': 0.001}, {'date': 978307200000, 'value': '(s)'}, {'date': 1009843200000, 'value': 0.001}, {'date': 1041379200000, 'value': 0.001}, {'date': 1072915200000, 'value': 0.001}, {'date': 1104537600000, 'value': 0.001}, {'date': 1136073600000, 'value': 0.001}, {'date': 1167609600000, 'value': '(s)'}, {'date': 1199145600000, 'value': 0.001}, {'date': 1230768000000, 'value': 0.001}, {'date': 1262304000000, 'value': 0.001}, {'date': 1293840000000, 'value': 0.001}, {'date': 1325376000000, 'value': 0.001}, {'date': 1356998400000, 'value': '(s)'}, {'date': 1388534400000, 'value': '(s)'}, {'date': 1420070400000, 'value': '(s)'}, {'date': 1451606400000, 'value': '(s)'}, {'date': 1483228800000, 'value': '(s)'}]",Coal,Cuba,0.0,0.0,21.625310269956763,-79.03529044000182,CU,0.0,11339,146.0,0.0,0.0,1.0
INTL.4411-2-CYM-QBTU.A,"Total energy consumption from coal, Cayman Islands, Annual",A,4411,2,CYM,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': 0}, {'date': 1199145600000, 'value': 0}, {'date': 1230768000000, 'value': 0}, {'date': 1262304000000, 'value': 0}, {'date': 1293840000000, 'value': 0}, {'date': 1325376000000, 'value': 0}, {'date': 1356998400000, 'value': 0}, {'date': 1388534400000, 'value': 0}, {'date': 1420070400000, 'value': 0}, {'date': 1451606400000, 'value': 0}, {'date': 1483228800000, 'value': 0}]",Coal,Cayman Islands,0.0,0.0,19.428748401077375,-80.86752320725304,KY,0.0,63,2.7,0.0,0.0,1.0
INTL.4411-2-CYP-QBTU.A,"Total energy consumption from coal, Cyprus, Annual",A,4411,2,CYP,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0.001}, {'date': 473385600000, 'value': 0.001}, {'date': 504921600000, 'value': 0.001}, {'date': 536457600000, 'value': 0.002}, {'date': 567993600000, 'value': 0.001}, {'date': 599616000000, 'value': 0.001}, {'date': 631152000000, 'value': 0.001}, {'date': 662688000000, 'value': 0.001}, {'date': 694224000000, 'value': '(s)'}, {'date': 725846400000, 'value': '(s)'}, {'date': 757382400000, 'value': '(s)'}, {'date': 788918400000, 'value': '(s)'}, {'date': 820454400000, 'value': '(s)'}, {'date': 852076800000, 'value': '(s)'}, {'date': 883612800000, 'value': '(s)'}, {'date': 915148800000, 'value': '(s)'}, {'date': 946684800000, 'value': '(s)'}, {'date': 978307200000, 'value': 0.001}, {'date': 1009843200000, 'value': 0.001}, {'date': 1041379200000, 'value': 0.001}, {'date': 1072915200000, 'value': 0.001}, {'date': 1104537600000, 'value': 0.001}, {'date': 1136073600000, 'value': 0.001}, {'date': 1167609600000, 'value': 0.001}, {'date': 1199145600000, 'value': '(s)'}, {'date': 1230768000000, 'value': '(s)'}, {'date': 1262304000000, 'value': '(s)'}, {'date': 1293840000000, 'value': '(s)'}, {'date': 1325376000000, 'value': '(s)'}, {'date': 1356998400000, 'value': '(s)'}, {'date': 1388534400000, 'value': '(s)'}, {'date': 1420070400000, 'value': '(s)'}, {'date': 1451606400000, 'value': '(s)'}, {'date': 1483228800000, 'value': '(s)'}]",Coal,Cyprus,0.0,0.0,34.91529998480409,32.99024253080811,CY,0.0,864,32.0,0.0,0.0,1.0
INTL.4411-2-CZE-QBTU.A,"Total energy consumption from coal, Czech Republic, Annual",A,4411,2,CZE,QBTU,"[{'date': 315532800000, 'value': '--'}, {'date': 347155200000, 'value': '--'}, {'date': 378691200000, 'value': '--'}, {'date': 410227200000, 'value': '--'}, {'date': 441763200000, 'value': '--'}, {'date': 473385600000, 'value': '--'}, {'date': 504921600000, 'value': '--'}, {'date': 536457600000, 'value': '--'}, {'date': 567993600000, 'value': '--'}, {'date': 599616000000, 'value': '--'}, {'date': 631152000000, 'value': '--'}, {'date': 662688000000, 'value': '--'}, {'date': 694224000000, 'value': '--'}, {'date': 725846400000, 'value': 1.002999999999999}, {'date': 757382400000, 'value': 0.936}, {'date': 788918400000, 'value': 0.917}, {'date': 820454400000, 'value': 0.9399999999999991}, {'date': 852076800000, 'value': 0.908}, {'date': 883612800000, 'value': 0.8249999999999991}, {'date': 915148800000, 'value': 0.7179999999999991}, {'date': 946684800000, 'value': 0.8609999999999991}, {'date': 978307200000, 'value': 0.8369999999999991}, {'date': 1009843200000, 'value': 0.8179999999999991}, {'date': 1041379200000, 'value': 0.8459999999999991}, {'date': 1072915200000, 'value': 0.8339999999999991}, {'date': 1104537600000, 'value': 0.8159999999999991}, {'date': 1136073600000, 'value': 0.8129999999999991}, {'date': 1167609600000, 'value': 0.8319999999999991}, {'date': 1199145600000, 'value': 0.787}, {'date': 1230768000000, 'value': 0.7269999999999991}, {'date': 1262304000000, 'value': 0.7309999999999991}, {'date': 1293840000000, 'value': 0.7439999999999991}, {'date': 1325376000000, 'value': 0.7159999999999991}, {'date': 1356998400000, 'value': 0.667}, {'date': 1388534400000, 'value': 0.678}, {'date': 1420070400000, 'value': 0.686}, {'date': 1451606400000, 'value': 0.686}, {'date': 1483228800000, 'value': 0.686}]",Coal,Czech Republic,0.6859999999999999,0.6859999999999999,49.73244591459879,15.314084776908453,CZ,0.3856098931984263,10598,365.3,1.8779085683000276,64.72919418758256,0.6143901068015737
INTL.4411-2-DEU-QBTU.A,"Total energy consumption from coal, Germany, Annual",A,4411,2,DEU,QBTU,"[{'date': 315532800000, 'value': '--'}, {'date': 347155200000, 'value': '--'}, {'date': 378691200000, 'value': '--'}, {'date': 410227200000, 'value': '--'}, {'date': 441763200000, 'value': '--'}, {'date': 473385600000, 'value': '--'}, {'date': 504921600000, 'value': '--'}, {'date': 536457600000, 'value': '--'}, {'date': 567993600000, 'value': '--'}, {'date': 599616000000, 'value': '--'}, {'date': 631152000000, 'value': '--'}, {'date': 662688000000, 'value': 3.940999999999999}, {'date': 694224000000, 'value': 3.565999999999999}, {'date': 725846400000, 'value': 3.258999999999999}, {'date': 757382400000, 'value': 3.087}, {'date': 788918400000, 'value': 2.931999999999999}, {'date': 820454400000, 'value': 2.928999999999999}, {'date': 852076800000, 'value': 2.871999999999999}, {'date': 883612800000, 'value': 2.766999999999999}, {'date': 915148800000, 'value': 2.698999999999999}, {'date': 946684800000, 'value': 2.837}, {'date': 978307200000, 'value': 2.988}, {'date': 1009843200000, 'value': 2.952}, {'date': 1041379200000, 'value': 3.009999999999999}, {'date': 1072915200000, 'value': 3.097}, {'date': 1104537600000, 'value': 3.004999999999999}, {'date': 1136073600000, 'value': 3.148}, {'date': 1167609600000, 'value': 3.245}, {'date': 1199145600000, 'value': 3.101}, {'date': 1230768000000, 'value': 2.847999999999999}, {'date': 1262304000000, 'value': 3.024}, {'date': 1293840000000, 'value': 3.109999999999999}, {'date': 1325376000000, 'value': 3.172}, {'date': 1356998400000, 'value': 3.367}, {'date': 1388534400000, 'value': 3.271999999999999}, {'date': 1420070400000, 'value': 3.275999999999999}, {'date': 1451606400000, 'value': 3.222}, {'date': 1483228800000, 'value': 2.943}]",Coal,Germany,2.943,2.943,51.10627343575875,10.381710872747151,DE,0.21003425635169853,82691,4065.5,0.7238961997294305,35.590330265687925,0.7899657436483014
INTL.4411-2-DJI-QBTU.A,"Total energy consumption from coal, Djibouti, Annual",A,4411,2,DJI,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': 0}, {'date': 1199145600000, 'value': 0}, {'date': 1230768000000, 'value': 0}, {'date': 1262304000000, 'value': 0}, {'date': 1293840000000, 'value': 0}, {'date': 1325376000000, 'value': 0}, {'date': 1356998400000, 'value': 0}, {'date': 1388534400000, 'value': 0}, {'date': 1420070400000, 'value': 0}, {'date': 1451606400000, 'value': 0}, {'date': 1483228800000, 'value': 0}]",Coal,Djibouti,0.0,0.0,11.750492349350527,42.567003934799104,DJ,0.0,944,5.0,0.0,0.0,1.0
INTL.4411-2-DMA-QBTU.A,"Total energy consumption from coal, Dominica, Annual",A,4411,2,DMA,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': 0}, {'date': 1199145600000, 'value': 0}, {'date': 1230768000000, 'value': 0}, {'date': 1262304000000, 'value': 0}, {'date': 1293840000000, 'value': 0}, {'date': 1325376000000, 'value': 0}, {'date': 1356998400000, 'value': 0}, {'date': 1388534400000, 'value': 0}, {'date': 1420070400000, 'value': 0}, {'date': 1451606400000, 'value': 0}, {'date': 1483228800000, 'value': 0}]",Coal,Dominica,0.0,0.0,15.43722612043576,-61.35693138827488,DM,0.0,71,0.6999999999999991,0.0,0.0,1.0
INTL.4411-2-DNK-QBTU.A,"Total energy consumption from coal, Denmark, Annual",A,4411,2,DNK,QBTU,"[{'date': 315532800000, 'value': 0.232}, {'date': 347155200000, 'value': 0.185}, {'date': 378691200000, 'value': 0.225}, {'date': 410227200000, 'value': 0.21199999999999902}, {'date': 441763200000, 'value': 0.224}, {'date': 473385600000, 'value': 0.277}, {'date': 504921600000, 'value': 0.281}, {'date': 536457600000, 'value': 0.277}, {'date': 567993600000, 'value': 0.262}, {'date': 599616000000, 'value': 0.21199999999999902}, {'date': 631152000000, 'value': 0.233}, {'date': 662688000000, 'value': 0.315}, {'date': 694224000000, 'value': 0.258}, {'date': 725846400000, 'value': 0.277}, {'date': 757382400000, 'value': 0.30599999999999905}, {'date': 788918400000, 'value': 0.256}, {'date': 820454400000, 'value': 0.34999999999999903}, {'date': 852076800000, 'value': 0.257}, {'date': 883612800000, 'value': 0.217}, {'date': 915148800000, 'value': 0.182}, {'date': 946684800000, 'value': 0.154}, {'date': 978307200000, 'value': 0.162}, {'date': 1009843200000, 'value': 0.161}, {'date': 1041379200000, 'value': 0.224}, {'date': 1072915200000, 'value': 0.17199999999999901}, {'date': 1104537600000, 'value': 0.14599999999999902}, {'date': 1136073600000, 'value': 0.217}, {'date': 1167609600000, 'value': 0.184}, {'date': 1199145600000, 'value': 0.163}, {'date': 1230768000000, 'value': 0.159}, {'date': 1262304000000, 'value': 0.155}, {'date': 1293840000000, 'value': 0.129}, {'date': 1325376000000, 'value': 0.101}, {'date': 1356998400000, 'value': 0.128}, {'date': 1388534400000, 'value': 0.10199999999999901}, {'date': 1420070400000, 'value': 0.07299999999999901}, {'date': 1451606400000, 'value': 0.084}, {'date': 1483228800000, 'value': 0.062}]",Coal,Denmark,0.062,0.062,55.96592133068943,10.050229003568509,DK,0.08389715832205694,5769,284.1,0.2182330165434706,10.747096550528688,0.9161028416779432
INTL.4411-2-DOM-QBTU.A,"Total energy consumption from coal, Dominican Republic, Annual",A,4411,2,DOM,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0.001}, {'date': 504921600000, 'value': 0.001}, {'date': 536457600000, 'value': 0.001}, {'date': 567993600000, 'value': '(s)'}, {'date': 599616000000, 'value': '(s)'}, {'date': 631152000000, 'value': '(s)'}, {'date': 662688000000, 'value': '(s)'}, {'date': 694224000000, 'value': '(s)'}, {'date': 725846400000, 'value': 0.001}, {'date': 757382400000, 'value': 0.001}, {'date': 788918400000, 'value': 0.002}, {'date': 820454400000, 'value': 0.002}, {'date': 852076800000, 'value': 0.002}, {'date': 883612800000, 'value': 0.004}, {'date': 915148800000, 'value': 0.001}, {'date': 946684800000, 'value': 0.002}, {'date': 978307200000, 'value': 0.005}, {'date': 1009843200000, 'value': 0.005}, {'date': 1041379200000, 'value': 0.008999999999999}, {'date': 1072915200000, 'value': 0.01}, {'date': 1104537600000, 'value': 0.010999999999999}, {'date': 1136073600000, 'value': 0.016}, {'date': 1167609600000, 'value': 0.017}, {'date': 1199145600000, 'value': 0.017999999999999003}, {'date': 1230768000000, 'value': 0.017999999999999003}, {'date': 1262304000000, 'value': 0.017}, {'date': 1293840000000, 'value': 0.019}, {'date': 1325376000000, 'value': 0.02}, {'date': 1356998400000, 'value': 0.02}, {'date': 1388534400000, 'value': 0.024}, {'date': 1420070400000, 'value': 0.028}, {'date': 1451606400000, 'value': 0.029999999999999003}, {'date': 1483228800000, 'value': 0.027}]",Coal,Dominican Republic,0.027000000000000003,0.027000000000000003,18.89605272073527,-70.49656727538239,DO,0.07917888563049852,10513,167.0,0.16167664670658682,2.5682488347759915,0.9208211143695014
INTL.4411-2-DZA-QBTU.A,"Total energy consumption from coal, Algeria, Annual",A,4411,2,DZA,QBTU,"[{'date': 315532800000, 'value': 0.003}, {'date': 347155200000, 'value': 0.008}, {'date': 378691200000, 'value': 0.039}, {'date': 410227200000, 'value': 0.033}, {'date': 441763200000, 'value': 0.034}, {'date': 473385600000, 'value': 0.034}, {'date': 504921600000, 'value': 0.042}, {'date': 536457600000, 'value': 0.044999999999999006}, {'date': 567993600000, 'value': 0.044999999999999006}, {'date': 599616000000, 'value': 0.041}, {'date': 631152000000, 'value': 0.028}, {'date': 662688000000, 'value': 0.031}, {'date': 694224000000, 'value': 0.029}, {'date': 725846400000, 'value': 0.023}, {'date': 757382400000, 'value': 0.023}, {'date': 788918400000, 'value': 0.012999999999999}, {'date': 820454400000, 'value': 0.008999999999999}, {'date': 852076800000, 'value': 0.014999999999999002}, {'date': 883612800000, 'value': 0.017999999999999003}, {'date': 915148800000, 'value': 0.017999999999999003}, {'date': 946684800000, 'value': 0.010999999999999}, {'date': 978307200000, 'value': 0.014999999999999002}, {'date': 1009843200000, 'value': 0.021}, {'date': 1041379200000, 'value': 0.017}, {'date': 1072915200000, 'value': 0.017}, {'date': 1104537600000, 'value': 0.017999999999999003}, {'date': 1136073600000, 'value': 0.019}, {'date': 1167609600000, 'value': 0.014999999999999002}, {'date': 1199145600000, 'value': 0.016}, {'date': 1230768000000, 'value': 0.004}, {'date': 1262304000000, 'value': '(s)'}, {'date': 1293840000000, 'value': '(s)'}, {'date': 1325376000000, 'value': '(s)'}, {'date': 1356998400000, 'value': 0.001}, {'date': 1388534400000, 'value': 0.001}, {'date': 1420070400000, 'value': 0.001}, {'date': 1451606400000, 'value': 0.001}, {'date': 1483228800000, 'value': 0.001}]",Coal,Algeria,0.001,0.001,28.14895234172298,2.65318018401936,DZ,0.0004171881518564875,41389,610.5,0.001638001638001638,0.02416100896373433,0.9995828118481436
INTL.4411-2-ECU-QBTU.A,"Total energy consumption from coal, Ecuador, Annual",A,4411,2,ECU,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': '(s)'}, {'date': 1009843200000, 'value': '(s)'}, {'date': 1041379200000, 'value': '(s)'}, {'date': 1072915200000, 'value': '(s)'}, {'date': 1104537600000, 'value': '(s)'}, {'date': 1136073600000, 'value': '(s)'}, {'date': 1167609600000, 'value': '(s)'}, {'date': 1199145600000, 'value': '(s)'}, {'date': 1230768000000, 'value': '(s)'}, {'date': 1262304000000, 'value': '(s)'}, {'date': 1293840000000, 'value': '(s)'}, {'date': 1325376000000, 'value': '(s)'}, {'date': 1356998400000, 'value': 0.001}, {'date': 1388534400000, 'value': 0.001}, {'date': 1420070400000, 'value': 0.001}, {'date': 1451606400000, 'value': '(s)'}, {'date': 1483228800000, 'value': '(s)'}]",Coal,Ecuador,0.0,0.0,-1.426370186488723,-78.77125020253361,EC,0.0,16785,187.3,0.0,0.0,1.0
INTL.4411-2-EGY-QBTU.A,"Total energy consumption from coal, Egypt, Annual",A,4411,2,EGY,QBTU,"[{'date': 315532800000, 'value': 0.023}, {'date': 347155200000, 'value': 0.029}, {'date': 378691200000, 'value': 0.029999999999999003}, {'date': 410227200000, 'value': 0.028}, {'date': 441763200000, 'value': 0.029}, {'date': 473385600000, 'value': 0.029999999999999003}, {'date': 504921600000, 'value': 0.029999999999999003}, {'date': 536457600000, 'value': 0.032}, {'date': 567993600000, 'value': 0.035}, {'date': 599616000000, 'value': 0.035999999999999005}, {'date': 631152000000, 'value': 0.031}, {'date': 662688000000, 'value': 0.029999999999999003}, {'date': 694224000000, 'value': 0.029}, {'date': 725846400000, 'value': 0.036999999999999006}, {'date': 757382400000, 'value': 0.04599999999999901}, {'date': 788918400000, 'value': 0.042999999999999004}, {'date': 820454400000, 'value': 0.042999999999999004}, {'date': 852076800000, 'value': 0.043999999999999005}, {'date': 883612800000, 'value': 0.036999999999999006}, {'date': 915148800000, 'value': 0.037999999999999}, {'date': 946684800000, 'value': 0.042999999999999004}, {'date': 978307200000, 'value': 0.044999999999999006}, {'date': 1009843200000, 'value': 0.041}, {'date': 1041379200000, 'value': 0.05}, {'date': 1072915200000, 'value': 0.042999999999999004}, {'date': 1104537600000, 'value': 0.048}, {'date': 1136073600000, 'value': 0.048}, {'date': 1167609600000, 'value': 0.047}, {'date': 1199145600000, 'value': 0.042999999999999004}, {'date': 1230768000000, 'value': 0.041}, {'date': 1262304000000, 'value': 0.04}, {'date': 1293840000000, 'value': 0.031}, {'date': 1325376000000, 'value': 0.024}, {'date': 1356998400000, 'value': 0.019}, {'date': 1388534400000, 'value': 0.021999999999999003}, {'date': 1420070400000, 'value': 0.047}, {'date': 1451606400000, 'value': 0.059999999999999006}, {'date': 1483228800000, 'value': 0.068}]",Coal,Egypt,0.068,0.068,26.49317575863595,29.861174235772502,EG,0.016949152542372888,96443,1166.2,0.058309037900874626,0.705079684373153,0.9830508474576272
INTL.4411-2-ERI-QBTU.A,"Total energy consumption from coal, Eritrea, Annual",A,4411,2,ERI,QBTU,"[{'date': 315532800000, 'value': '--'}, {'date': 347155200000, 'value': '--'}, {'date': 378691200000, 'value': '--'}, {'date': 410227200000, 'value': '--'}, {'date': 441763200000, 'value': '--'}, {'date': 473385600000, 'value': '--'}, {'date': 504921600000, 'value': '--'}, {'date': 536457600000, 'value': '--'}, {'date': 567993600000, 'value': '--'}, {'date': 599616000000, 'value': '--'}, {'date': 631152000000, 'value': '--'}, {'date': 662688000000, 'value': '--'}, {'date': 694224000000, 'value': '--'}, {'date': 725846400000, 'value': '--'}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': 0}, {'date': 1199145600000, 'value': 0}, {'date': 1230768000000, 'value': 0}, {'date': 1262304000000, 'value': 0}, {'date': 1293840000000, 'value': 0}, {'date': 1325376000000, 'value': 0}, {'date': 1356998400000, 'value': 0}, {'date': 1388534400000, 'value': 0}, {'date': 1420070400000, 'value': 0}, {'date': 1451606400000, 'value': 0}, {'date': 1483228800000, 'value': 0}]",Coal,Eritrea,0.0,0.0,15.357455928742272,38.853429649924486,ER,0.0,3424,5.299999999999999,0.0,0.0,1.0
INTL.4411-2-ESH-QBTU.A,"Total energy consumption from coal, Western Sahara, Annual",A,4411,2,ESH,QBTU,"[{'date': 315532800000, 'value': 0}, {'date': 347155200000, 'value': 0}, {'date': 378691200000, 'value': 0}, {'date': 410227200000, 'value': 0}, {'date': 441763200000, 'value': 0}, {'date': 473385600000, 'value': 0}, {'date': 504921600000, 'value': 0}, {'date': 536457600000, 'value': 0}, {'date': 567993600000, 'value': 0}, {'date': 599616000000, 'value': 0}, {'date': 631152000000, 'value': 0}, {'date': 662688000000, 'value': 0}, {'date': 694224000000, 'value': 0}, {'date': 725846400000, 'value': 0}, {'date': 757382400000, 'value': 0}, {'date': 788918400000, 'value': 0}, {'date': 820454400000, 'value': 0}, {'date': 852076800000, 'value': 0}, {'date': 883612800000, 'value': 0}, {'date': 915148800000, 'value': 0}, {'date': 946684800000, 'value': 0}, {'date': 978307200000, 'value': 0}, {'date': 1009843200000, 'value': 0}, {'date': 1041379200000, 'value': 0}, {'date': 1072915200000, 'value': 0}, {'date': 1104537600000, 'value': 0}, {'date': 1136073600000, 'value': 0}, {'date': 1167609600000, 'value': 0}, {'date': 1199145600000, 'value': 0}, {'date': 1230768000000, 'value': 0}, {'date': 1262304000000, 'value': 0}, {'date': 1293840000000, 'value': 0}, {'date': 1325376000000, 'value': 0}, {'date': 1356998400000, 'value': 0}, {'date': 1388534400000, 'value': 0}, {'date': 1420070400000, 'value': 0}, {'date': 1451606400000, 'value': 0}, {'date': 1483228800000, 'value': 0}]",Coal,Western Sahara,0.0,0.0, , ,EH,0.0,0,0.0,0.0,0.0,1.0
